# 21aefx_opt-mangled.dat                 writespec.pro: Wed Oct 19 12:26:28 2022
# wavelength(um) flux(mJy)
     0.795189     0.079050783
     0.795283     0.071079123
     0.795376     0.057514532
     0.795469     0.066441896
     0.795562     0.061510752
     0.795655     0.052581587
     0.795749     0.064808502
     0.795842     0.062141389
     0.795935     0.046365205
     0.796028     0.051840026
     0.796122     0.073161807
     0.796215     0.089131149
     0.796308      0.10358673
     0.796401      0.11027709
     0.796494     0.067348028
     0.796588     0.053902398
     0.796681     0.070638107
     0.796774     0.078487317
     0.796867     0.069016168
     0.796960     0.084190721
     0.797054     0.077059755
     0.797147     0.063699463
     0.797240     0.074183924
     0.797333     0.077376248
     0.797427     0.069058539
     0.797520     0.065474847
     0.797613     0.058670293
     0.797706     0.085448948
     0.797799     0.093895553
     0.797893     0.086100326
     0.797986      0.10646683
     0.798079     0.097805994
     0.798172     0.073399266
     0.798266     0.058012259
     0.798359     0.057557408
     0.798452     0.069887747
     0.798545     0.066084912
     0.798638     0.051347077
     0.798732     0.060971972
     0.798825     0.070077177
     0.798918     0.074153803
     0.799011     0.078582667
     0.799105     0.089066234
     0.799198      0.10260345
     0.799291     0.099761126
     0.799384     0.079213684
     0.799477     0.088200490
     0.799571     0.097868539
     0.799664      0.10166809
     0.799757      0.10325312
     0.799850     0.087384805
     0.799944     0.083972081
     0.800037     0.061731115
     0.800130     0.049318396
     0.800223     0.061000037
     0.800316     0.073087740
     0.800410     0.071244236
     0.800503     0.074785634
     0.800596     0.072772336
     0.800689     0.065231911
     0.800782     0.062987555
     0.800876     0.080452702
     0.800969     0.077258288
     0.801062     0.072077343
     0.801155     0.068605327
     0.801249     0.066136296
     0.801342     0.053227366
     0.801435     0.069472996
     0.801528     0.086134922
     0.801621     0.070064964
     0.801715     0.064785073
     0.801808     0.077179930
     0.801901     0.072972932
     0.801994     0.072062492
     0.802088     0.062399921
     0.802181     0.057628443
     0.802274     0.052733163
     0.802367     0.045726911
     0.802460     0.047552506
     0.802554     0.047480364
     0.802647     0.054742289
     0.802740     0.066833765
     0.802833     0.053667214
     0.802926     0.043061117
     0.803020     0.064645313
     0.803113     0.068372283
     0.803206     0.064230824
     0.803299     0.052450494
     0.803393     0.047446980
     0.803486     0.067134268
     0.803579     0.073261521
     0.803672     0.065501883
     0.803765     0.052768247
     0.803859     0.044783500
     0.803952     0.049012558
     0.804045     0.046276112
     0.804138     0.060767555
     0.804232     0.070946698
     0.804325     0.047751648
     0.804418     0.052093665
     0.804511     0.052473782
     0.804604     0.055867191
     0.804698     0.060232369
     0.804791     0.064734989
     0.804884     0.065259444
     0.804977     0.043191193
     0.805071     0.051349457
     0.805164     0.051936369
     0.805257     0.055612701
     0.805350     0.057030590
     0.805443     0.038683195
     0.805537     0.018605061
     0.805630     0.033841906
     0.805723     0.043447807
     0.805816     0.067761775
     0.805910     0.079031839
     0.806003     0.066624515
     0.806096     0.083584151
     0.806189      0.10513731
     0.806282     0.099067935
     0.806376      0.10479419
     0.806469     0.099044847
     0.806562     0.062099819
     0.806655     0.056315908
     0.806749     0.046640665
     0.806842     0.036629476
     0.806935     0.020846979
     0.807028     0.022570153
     0.807121     0.042973827
     0.807215     0.055962715
     0.807308     0.039804778
     0.807401     0.028113951
     0.807494     0.044858258
     0.807587     0.061604981
     0.807681     0.062227537
     0.807774     0.047472634
     0.807867     0.039370061
     0.807960     0.037847789
     0.808054     0.044886640
     0.808147     0.039109204
     0.808240     0.036220699
     0.808333     0.033674036
     0.808426     0.029035460
     0.808520     0.040241603
     0.808613     0.068295970
     0.808706     0.073631104
     0.808799     0.045145973
     0.808892     0.026682574
     0.808986     0.040269624
     0.809079     0.060812602
     0.809172     0.058381409
     0.809265     0.063772477
     0.809359     0.075744099
     0.809452     0.061801931
     0.809545     0.068498944
     0.809638     0.078312925
     0.809731     0.063710779
     0.809825     0.069051444
     0.809918     0.069617912
     0.810011     0.060216476
     0.810104     0.048153864
     0.810198     0.060699741
     0.810291     0.068323398
     0.810384     0.054069264
     0.810477     0.053885922
     0.810570     0.059796892
     0.810664     0.049348601
     0.810757     0.038646014
     0.810850     0.050899990
     0.810943     0.062022111
     0.811037     0.059663443
     0.811130     0.055377482
     0.811223     0.054142890
     0.811316     0.048937806
     0.811409     0.044793025
     0.811503     0.046654992
     0.811596     0.038842833
     0.811689     0.049464671
     0.811782     0.066827458
     0.811876     0.053275423
     0.811969     0.032727620
     0.812062     0.048821917
     0.812155     0.051849635
     0.812248     0.036857298
     0.812342     0.042136725
     0.812435     0.054447962
     0.812528     0.052067764
     0.812621     0.050869131
     0.812715     0.040415590
     0.812808     0.040289939
     0.812901     0.044819526
     0.812994     0.052810912
     0.813087     0.057210878
     0.813181     0.038404061
     0.813274     0.034355121
     0.813367     0.044256788
     0.813460     0.052875869
     0.813553     0.042314432
     0.813647     0.035727254
     0.813740     0.036228032
     0.813833     0.044282506
     0.813926     0.047115071
     0.814020     0.042362931
     0.814113     0.035364700
     0.814206     0.051182513
     0.814299     0.060176023
     0.814392     0.036979574
     0.814486     0.023491160
     0.814579     0.022379191
     0.814672     0.030863328
     0.814765     0.038088878
     0.814858     0.036443038
     0.814952     0.029417173
     0.815045     0.042788937
     0.815138     0.042678231
     0.815231     0.043502065
     0.815325     0.048335895
     0.815418     0.051095487
     0.815511     0.047052921
     0.815604     0.044575472
     0.815697     0.043772887
     0.815791     0.040875696
     0.815884     0.025362156
     0.815977     0.015027570
     0.816070     0.023031331
     0.816164     0.032247032
     0.816257     0.028114342
     0.816350     0.028578118
     0.816443     0.027029938
     0.816536     0.026968695
     0.816630     0.037903789
     0.816723     0.035456432
     0.816816     0.028911834
     0.816909     0.033850168
     0.817003     0.037133242
     0.817096     0.025111267
     0.817189     0.032097299
     0.817282     0.036847421
     0.817375     0.026183197
     0.817469     0.036214072
     0.817562     0.041218160
     0.817655     0.022892497
     0.817748     0.028753608
     0.817842     0.040890964
     0.817935     0.035852306
     0.818028     0.035488430
     0.818121     0.026457784
     0.818214     0.024015013
     0.818308     0.033528191
     0.818401     0.037454518
     0.818494     0.051400026
     0.818587     0.052651788
     0.818681     0.045100443
     0.818774     0.048748498
     0.818867     0.037221124
     0.818960     0.025287439
     0.819053     0.034483067
     0.819147     0.039601020
     0.819240     0.033398554
     0.819333     0.032940232
     0.819426     0.024671564
     0.819519     0.019067507
     0.819613     0.024188833
     0.819706     0.022818149
     0.819799     0.022576416
     0.819892     0.027689040
     0.819986     0.033419574
     0.820079     0.034062868
     0.820172     0.032724487
     0.820265     0.034227983
     0.820358     0.036499734
     0.820452     0.028841398
     0.820545     0.030031258
     0.820638     0.034017794
     0.820731     0.021139081
     0.820825     0.010778816
     0.820918     0.010966060
     0.821011     0.033685423
     0.821104     0.032562121
     0.821197     0.025756798
     0.821291     0.031658316
     0.821384     0.037958232
     0.821477     0.032315747
     0.821570     0.010361018
     0.821663     0.011241474
     0.821757     0.031535566
     0.821850     0.034962808
     0.821943     0.024620037
     0.822036     0.014208453
     0.822130     0.020679459
     0.822223     0.031919437
     0.822316     0.024870334
     0.822409     0.020050803
     0.822502     0.016815143
     0.822596     0.024070539
     0.822689     0.030236230
     0.822782     0.022492195
     0.822875     0.018819884
     0.822969     0.010681519
     0.823062    0.0019783175
     0.823155     0.013034746
     0.823248     0.020809763
     0.823341    0.0089251953
     0.823435     0.011008756
     0.823528     0.019445924
     0.823621     0.029029503
     0.823714     0.036867263
     0.823808     0.024581650
     0.823901     0.018949119
     0.823994     0.030939510
     0.824087     0.033217190
     0.824180     0.010679154
     0.824274   -0.0030300969
     0.824367   -0.0013567214
     0.824460     0.012739223
     0.824553     0.020070951
     0.824647     0.019170153
     0.824740     0.023899968
     0.824833     0.022132137
     0.824926     0.028570976
     0.825019     0.017274856
     0.825113     0.010979539
     0.825206    0.0051767033
     0.825299   -0.0052349662
     0.825392    0.0082212488
     0.825485     0.016082918
     0.825579     0.012013521
     0.825672    0.0087175299
     0.825765   -0.0039215044
     0.825858   -0.0038502799
     0.825952     0.016827613
     0.826045     0.016735074
     0.826138     0.021071533
     0.826231     0.023210233
     0.826324     0.019604273
     0.826418     0.019304045
     0.826511     0.029640304
     0.826604     0.040492787
     0.826697     0.028375654
     0.826791    0.0026084676
     0.826884   -0.0098814296
     0.826977   -0.0062355560
     0.827070    0.0060255385
     0.827163     0.032883140
     0.827257     0.031951908
     0.827350     0.031020188
     0.827443     0.030088960
     0.827536     0.029156257
     0.827630     0.028224048
     0.827723     0.027290361
     0.827816     0.026357169
     0.827909     0.025422495
     0.828002     0.024488318
     0.828096     0.023552663
     0.828189     0.022616513
     0.828282     0.021680857
     0.828375     0.020743722
     0.828469     0.019807080
     0.828562     0.018868958
     0.828655     0.017931331
     0.828748     0.044105669
     0.828841     0.056570610
     0.828935     0.048151565
     0.829028     0.027230378
     0.829121   -0.0073923658
     0.829214     0.030740676
     0.829307     0.013944763
     0.829401   -0.0078403832
     0.829494    0.0098481308
     0.829587    -0.012209366
     0.829680   -0.0095959958
     0.829774     0.020361782
     0.829867     0.023498294
     0.829960    0.0090080479
     0.830053     0.056576632
     0.830146     0.051759373
     0.830240     0.034150125
     0.830333     0.024245534
     0.830426     0.031352810
     0.830519     0.032987319
     0.830613     0.023942313
     0.830706     0.014570127
     0.830799     0.031666795
     0.830892     0.025732296
     0.830985  -0.00022426174
     0.831079     0.057503260
     0.831172     0.019221675
     0.831265     0.016811683
     0.831358     0.017234048
     0.831451     0.011445804
     0.831545     0.012414632
     0.831638     0.034742448
     0.831731     0.021101212
     0.831824    0.0071353343
     0.831918     0.020875973
     0.832011     0.028506524
     0.832104     0.026909675
     0.832197     0.028396110
     0.832290     0.034551443
     0.832384     0.030724001
     0.832477     0.016086848
     0.832570     0.016408714
     0.832663     0.022680901
     0.832757     0.033759874
     0.832850     0.047111467
     0.832943     0.043395365
     0.833036     0.032282969
     0.833129     0.035268221
     0.833223     0.035865260
     0.833316     0.024895255
     0.833409     0.014304179
     0.833502     0.015581699
     0.833596     0.016858549
     0.833689     0.018137403
     0.833782     0.019415588
     0.833875     0.020695778
     0.833968     0.021975296
     0.834062     0.023256818
     0.834155     0.024539010
     0.834248     0.025820534
     0.834341     0.027104060
     0.834435     0.028386918
     0.834528     0.029671784
     0.834621     0.030955978
     0.834714     0.032242180
     0.834807     0.033527716
     0.834901     0.034815257
     0.834994     0.036103466
     0.835087     0.037391007
     0.835180     0.038680560
     0.835273     0.039969437
     0.835367     0.041260334
     0.835460     0.042550556
     0.835553     0.043842787
     0.835646     0.047570357
     0.835740     0.017143824
     0.835833    0.0049131739
     0.835926     0.043687026
     0.836019     0.024387113
     0.836112    0.0074544611
     0.836206     0.051829737
     0.836299     0.068792697
     0.836392     0.079916189
     0.836485     0.077362786
     0.836579     0.074945796
     0.836672     0.067002618
     0.836765     0.063052673
     0.836858     0.068106812
     0.836951     0.042257101
     0.837045     0.025427085
     0.837138     0.017145313
     0.837231     0.029845953
     0.837324     0.044161001
     0.837417     0.048611950
     0.837511     0.054726359
     0.837604     0.058280096
     0.837697     0.036135299
     0.837790     0.034869264
     0.837884     0.050115668
     0.837977     0.024461660
     0.838070     0.018719378
     0.838163       0.0000000
     0.838256       0.0000000
     0.838350       0.0000000
     0.838443    -0.022480117
     0.838536    -0.015307385
     0.838629    -0.012711982
     0.838723     0.014995920
     0.838816     0.017967831
     0.838909     0.031618246
     0.839002     0.051934650
     0.839095     0.069386658
     0.839189     0.068013650
     0.839282     0.066810567
     0.839375     0.066568388
     0.839468     0.065696453
     0.839562     0.064824993
     0.839655     0.063952149
     0.839748     0.063079761
     0.839841     0.062205996
     0.839934     0.061332699
     0.840028     0.060458011
     0.840121     0.059583793
     0.840214     0.058708184
     0.840307     0.057832101
     0.840401     0.056956508
     0.840494     0.085669604
     0.840587     0.048623726
     0.840680     0.030372426
     0.840773     0.048404798
     0.840867     0.042219487
     0.840960     0.051067870
     0.841053     0.067285985
     0.841146     0.060975863
     0.841239     0.065083957
     0.841333     0.042003791
     0.841426     0.016020149
     0.841519     0.038843403
     0.841612     0.044699465
     0.841706     0.067410266
     0.841799     0.095036235
     0.841892     0.093057234
     0.841985     0.091755828
     0.842078     0.071254301
     0.842172     0.035149633
     0.842265     0.033113861
     0.842358     0.043838634
     0.842451     0.062548647
     0.842545     0.052010087
     0.842638     0.056563669
     0.842731     0.061114856
     0.842824     0.065673162
     0.842917     0.070229073
     0.843011     0.074792097
     0.843104     0.079352738
     0.843197     0.083920494
     0.843290     0.088490622
     0.843383     0.093058349
     0.843477     0.097633213
     0.843570      0.10220567
     0.843663      0.10678527
     0.843756     0.095118639
     0.843850     0.073854804
     0.843943     0.039116072
     0.844036     0.030230700
     0.844129     0.032239889
     0.844222     0.033635752
     0.844316     0.056986194
     0.844409     0.082600541
     0.844502     0.073159858
     0.844595     0.076137563
     0.844689     0.077690230
     0.844782     0.061383187
     0.844875      0.10164418
     0.844968      0.10356520
     0.845061     0.098421438
     0.845155     0.094110300
     0.845248     0.089801469
     0.845341     0.085485848
     0.845434     0.081172532
     0.845528     0.076852412
     0.845621     0.072530049
     0.845714      0.11085766
     0.845807     0.086939957
     0.845900     0.046693099
     0.845994     0.053643622
     0.846087     0.086046046
     0.846180     0.063369711
     0.846273     0.065224794
     0.846367     0.067078900
     0.846460     0.068935898
     0.846553     0.070791927
     0.846646     0.072650835
     0.846739     0.074508774
     0.846833     0.076369600
     0.846926     0.078229448
     0.847019     0.080092192
     0.847112     0.081955891
     0.847205     0.083818607
     0.847299     0.085684225
     0.847392     0.087548866
     0.847485     0.097733167
     0.847578     0.084974218
     0.847672      0.10618899
     0.847765      0.12646970
     0.847858      0.12135914
     0.847951      0.10170088
     0.848044     0.078994625
     0.848138     0.077828679
     0.848231     0.063546194
     0.848324     0.066078405
     0.848417     0.060500560
     0.848511     0.040066672
     0.848604     0.050494651
     0.848697     0.071227766
     0.848790     0.074585098
     0.848883     0.096974502
     0.848977     0.087992986
     0.849070     0.065871592
     0.849163     0.061220288
     0.849256     0.087838870
     0.849349     0.065524452
     0.849443     0.048366640
     0.849536      0.15527380
     0.849629      0.13730696
     0.849722      0.10291485
     0.849816     0.074123762
     0.849909     0.076630169
     0.850002     0.069981656
     0.850095     0.076448171
     0.850188     0.069656628
     0.850282     0.071024062
     0.850375     0.072390794
     0.850468     0.073759632
     0.850561     0.075127762
     0.850655     0.076498006
     0.850748     0.077868942
     0.850841     0.079239177
     0.850934     0.080611519
     0.851027     0.081983147
     0.851121     0.083356902
     0.851214     0.084729943
     0.851307     0.086105092
     0.851400     0.086645328
     0.851494     0.086367787
     0.851587     0.098090430
     0.851680     0.080880864
     0.851773     0.077099873
     0.851866     0.084495788
     0.851960      0.10092646
     0.852053      0.11316015
     0.852146      0.12218523
     0.852239      0.12454093
     0.852333      0.10583095
     0.852426     0.079594899
     0.852519      0.10117075
     0.852612      0.12204171
     0.852705      0.10910108
     0.852799      0.10654533
     0.852892      0.11024569
     0.852985      0.10557184
     0.853078      0.11303392
     0.853171      0.12246155
     0.853265      0.10771329
     0.853358      0.11502037
     0.853451      0.13517151
     0.853544      0.14236213
     0.853638      0.16470785
     0.853731      0.15186991
     0.853824      0.11606238
     0.853917      0.12960711
     0.854010      0.12784763
     0.854104      0.10565875
     0.854197      0.11570258
     0.854290      0.11671197
     0.854383     0.094795697
     0.854477      0.11761246
     0.854570      0.15642905
     0.854663      0.19712998
     0.854756      0.20478872
     0.854849      0.17171810
     0.854943      0.16436968
     0.855036      0.17973693
     0.855129      0.15712609
     0.855222      0.13450616
     0.855316      0.13790120
     0.855409      0.12946373
     0.855502      0.13954526
     0.855595      0.15151977
     0.855688      0.13170636
     0.855782      0.11906143
     0.855875      0.11378020
     0.855968      0.10939715
     0.856061      0.12330372
     0.856155      0.12493141
     0.856248      0.12997446
     0.856341      0.14492639
     0.856434      0.14531070
     0.856527      0.14726819
     0.856621      0.15166296
     0.856714      0.14468176
     0.856807      0.14266081
     0.856900      0.15958060
     0.856993      0.17999295
     0.857087      0.16320487
     0.857180      0.14172369
     0.857273      0.14270675
     0.857366      0.13324159
     0.857460      0.10828756
     0.857553     0.099477756
     0.857646      0.12035081
     0.857739      0.13990052
     0.857832      0.14885824
     0.857926      0.15198487
     0.858019      0.15448056
     0.858112      0.16112485
     0.858205      0.16064803
     0.858299      0.15141366
     0.858392      0.14750980
     0.858485      0.16610177
     0.858578      0.16881524
     0.858671      0.18864876
     0.858765      0.19396259
     0.858858      0.17262049
     0.858951      0.15540355
     0.859044      0.14267461
     0.859138      0.13467959
     0.859231      0.12397024
     0.859324      0.12636275
     0.859417      0.13242016
     0.859510      0.15869170
     0.859604      0.18328511
     0.859697      0.15830435
     0.859790      0.12494353
     0.859883      0.13675142
     0.859976      0.18498217
     0.860070      0.19050369
     0.860163      0.17502055
     0.860256      0.16688616
     0.860349      0.17092890
     0.860443      0.20198846
     0.860536      0.21856514
     0.860629      0.20401684
     0.860722      0.19943281
     0.860815      0.20197688
     0.860909      0.17722536
     0.861002      0.16361694
     0.861095      0.17307021
     0.861188      0.16812549
     0.861282      0.15659990
     0.861375      0.16046356
     0.861468      0.17745286
     0.861561      0.16811145
     0.861654      0.14968741
     0.861748      0.15688321
     0.861841      0.15274752
     0.861934      0.14662455
     0.862027      0.15629753
     0.862121      0.19109260
     0.862214      0.22901229
     0.862307      0.26063508
     0.862400      0.24043975
     0.862493      0.26237555
     0.862587      0.24496303
     0.862680      0.22420725
     0.862773      0.23565250
     0.862866      0.24246653
     0.862960      0.22600147
     0.863053      0.21513265
     0.863146      0.21155151
     0.863239      0.16272199
     0.863332      0.11843514
     0.863426      0.13411235
     0.863519      0.17868761
     0.863612      0.21814687
     0.863705      0.23620220
     0.863798      0.23062907
     0.863892      0.19902782
     0.863985      0.18978268
     0.864078      0.22482670
     0.864171      0.23284701
     0.864265      0.20581411
     0.864358      0.20715936
     0.864451      0.20070198
     0.864544      0.18738451
     0.864637      0.19654991
     0.864731      0.20304855
     0.864824      0.20911787
     0.864917      0.18371408
     0.865010      0.16044330
     0.865104      0.18216066
     0.865197      0.17840919
     0.865290      0.15664202
     0.865383      0.16708844
     0.865476      0.19845966
     0.865570      0.24449528
     0.865663      0.26111082
     0.865756      0.27038041
     0.865849      0.29628522
     0.865942      0.31013556
     0.866036      0.30480765
     0.866129      0.31844565
     0.866222      0.35387158
     0.866315      0.33702643
     0.866409      0.25953569
     0.866502      0.22673006
     0.866595      0.23298049
     0.866688      0.28364375
     0.866781      0.32315012
     0.866875      0.27428918
     0.866968      0.26578935
     0.867061      0.26408226
     0.867154      0.23166152
     0.867248      0.20772318
     0.867341      0.21655243
     0.867434      0.23439864
     0.867527      0.25186227
     0.867620      0.26228793
     0.867714      0.27025914
     0.867807      0.24338218
     0.867900      0.21294815
     0.867993      0.22168443
     0.868087      0.25897710
     0.868180      0.28392324
     0.868273      0.28734355
     0.868366      0.27311031
     0.868459      0.23816093
     0.868553      0.21509876
     0.868646      0.21794858
     0.868739      0.20633574
     0.868832      0.20680492
     0.868926      0.22892056
     0.869019      0.22918845
     0.869112      0.20951432
     0.869205      0.22233526
     0.869298      0.22388039
     0.869392      0.21782926
     0.869485      0.22432458
     0.869578      0.24737767
     0.869671      0.27726907
     0.869764      0.23568855
     0.869858      0.18150030
     0.869951      0.18145112
     0.870044      0.21566121
     0.870137      0.22714572
     0.870231      0.24206732
     0.870324      0.22673448
     0.870417      0.20149030
     0.870510      0.19239588
     0.870603      0.20567635
     0.870697      0.22211525
     0.870790      0.23427661
     0.870883      0.24244810
     0.870976      0.24555888
     0.871070      0.22797053
     0.871163      0.21950691
     0.871256      0.23864365
     0.871349      0.24195546
     0.871442      0.22673259
     0.871536      0.22373004
     0.871629      0.21448805
     0.871722      0.19211611
     0.871815      0.20013033
     0.871908      0.20832827
     0.872002      0.21588879
     0.872095      0.21181391
     0.872188      0.21322910
     0.872281      0.22596788
     0.872375      0.21332160
     0.872468      0.21626425
     0.872561      0.22699615
     0.872654      0.22505199
     0.872747      0.23632334
     0.872841      0.23548738
     0.872934      0.23706085
     0.873027      0.23058723
     0.873120      0.21514162
     0.873214      0.22524040
     0.873307      0.22990790
     0.873400      0.23749151
     0.873493      0.24546995
     0.873586      0.22439183
     0.873680      0.22029124
     0.873773      0.20820780
     0.873866      0.19731063
     0.873959      0.21088288
     0.874053      0.22188518
     0.874146      0.20849485
     0.874239      0.22376693
     0.874332      0.23360541
     0.874425      0.23494222
     0.874519      0.22073030
     0.874612      0.20332631
     0.874705      0.20423557
     0.874798      0.21751276
     0.874892      0.23130801
     0.874985      0.22992928
     0.875078      0.22963172
     0.875171      0.22933361
     0.875264      0.22903569
     0.875358      0.22873724
     0.875451      0.22843896
     0.875544      0.22814019
     0.875637      0.22784158
     0.875730      0.22754245
     0.875824      0.22724313
     0.875917      0.22694405
     0.876010      0.22664439
     0.876103      0.22634494
     0.876197      0.22604495
     0.876290      0.22574516
     0.876383      0.22544483
     0.876476      0.22514432
     0.876569      0.22484402
     0.876663      0.22454316
     0.876756      0.22424252
     0.876849      0.22394133
     0.876942      0.22364034
     0.877036      0.22333880
     0.877129      0.22303746
     0.877222      0.22273559
     0.877315      0.22243355
     0.877408      0.22213169
     0.877502      0.22182931
     0.877595      0.22152712
     0.877688      0.22122437
     0.877781      0.22092185
     0.877874      0.22061876
     0.877968      0.22031588
     0.878061      0.22001245
     0.878154      0.21970886
     0.878247      0.21940546
     0.878341      0.21910152
     0.878434      0.21879779
     0.878527      0.21849351
     0.878620      0.21818943
     0.878713      0.21788478
     0.878807      0.21757998
     0.878900      0.21727538
     0.878993      0.21697024
     0.879086      0.21666528
     0.879180      0.21635979
     0.879273      0.21605450
     0.879366      0.21574866
     0.879459      0.21544305
     0.879552      0.21513686
     0.879646      0.21483049
     0.879739      0.21452432
     0.879832      0.21421764
     0.879925      0.21391114
     0.880019      0.21360411
     0.880112      0.21329724
     0.880205      0.21298986
     0.880298      0.21281549
     0.880391      0.21320340
     0.880485      0.21359184
     0.880578      0.21398010
     0.880671      0.21436889
     0.880764      0.21475751
     0.880858      0.21514666
     0.880951      0.21553561
     0.881044      0.21592511
     0.881137      0.21631478
     0.881230      0.21670429
     0.881324      0.21709430
     0.881417      0.21748415
     0.881510      0.21787454
     0.881603      0.21826474
     0.881696      0.21865548
     0.881790      0.21904640
     0.881883      0.21943710
     0.881976      0.21982838
     0.882069      0.22021947
     0.882163      0.21943775
     0.882256      0.21875615
     0.882349      0.21807341
     0.882442      0.21739108
     0.882535      0.21670762
     0.882629      0.21602380
     0.882722      0.21534038
     0.882815      0.21465582
     0.882908      0.21397169
     0.883002      0.21328643
     0.883095      0.21260156
     0.883188      0.21191556
     0.883281      0.21122920
     0.883374      0.21054324
     0.883468      0.20985618
     0.883561      0.20916950
     0.883654      0.20848170
     0.883747      0.20779431
     0.883841      0.20710578
     0.883934      0.20641767
     0.884027      0.20572841
     0.884120      0.20503878
     0.884213      0.20434958
     0.884307      0.20365923
     0.884400      0.20296930
     0.884493      0.20188668
     0.884586      0.20189657
     0.884679      0.20190642
     0.884773      0.20191629
     0.884866      0.20192612
     0.884959      0.20193593
     0.885052      0.20194573
     0.885146      0.20195554
     0.885239      0.20196534
     0.885332      0.20197511
     0.885425      0.20198489
     0.885518      0.20199459
     0.885612      0.20200430
     0.885705      0.20201407
     0.885798      0.20202375
     0.885891      0.20203347
     0.885985      0.20204314
     0.886078      0.20205282
     0.886171      0.20206247
     0.886264      0.20207213
     0.886357      0.20208174
     0.886451      0.20209135
     0.886544      0.20210096
     0.886637      0.20211052
     0.886730      0.20212013
     0.886824      0.20212968
     0.886917      0.20213925
     0.887010      0.20214878
     0.887103      0.20215828
     0.887196      0.20216781
     0.887290      0.20217731
     0.887383      0.20218681
     0.887476      0.20219624
     0.887569      0.19855619
     0.887662      0.17727691
     0.887756      0.16905957
     0.887849      0.17181813
     0.887942      0.17457805
     0.888035      0.17733646
     0.888129      0.18009913
     0.888222      0.18286026
     0.888315      0.18562561
     0.888408      0.18838947
     0.888501      0.19115754
     0.888595      0.19392698
     0.888688      0.19669491
     0.888781      0.19946707
     0.888874      0.20223772
     0.888968      0.20501260
     0.889061      0.20778598
     0.889154      0.21056357
     0.889247      0.19486107
     0.889340      0.17864376
     0.889434      0.15269649
     0.889527      0.16669247
     0.889620      0.20941329
     0.889713      0.18843414
     0.889807      0.18791667
     0.889900      0.18739948
     0.889993      0.18688145
     0.890086      0.18636314
     0.890179      0.18584514
     0.890273      0.18532628
     0.890366      0.18480775
     0.890459      0.18428835
     0.890552      0.18376924
     0.890646      0.18324930
     0.890739      0.18272967
     0.890832      0.18220916
     0.890925      0.18168838
     0.891018      0.18116792
     0.891112      0.18064659
     0.891205      0.18120130
     0.891298      0.18352462
     0.891391      0.18584668
     0.891484      0.18817228
     0.891578      0.19049663
     0.891671      0.19282450
     0.891764      0.19515350
     0.891857      0.19748125
     0.891951      0.19981252
     0.892044      0.20214255
     0.892137      0.20447611
     0.892230      0.20680841
     0.892323      0.20914424
     0.892417      0.21148122
     0.892510      0.21381692
     0.892603      0.19061042
     0.892696      0.15780340
     0.892790      0.17435036
     0.892883      0.18569263
     0.892976      0.18230192
     0.893069      0.18708232
     0.893162      0.18082722
     0.893256      0.18024743
     0.893349      0.18505308
     0.893442      0.17890596
     0.893535      0.18518835
     0.893628      0.18502318
     0.893722      0.18485817
     0.893815      0.18469285
     0.893908      0.18452741
     0.894001      0.18436211
     0.894095      0.18419649
     0.894188      0.18403098
     0.894281      0.18386514
     0.894374      0.18369945
     0.894467      0.18353344
     0.894561      0.18336753
     0.894654      0.18320132
     0.894747      0.18303501
     0.894840      0.18286880
     0.894934      0.18270231
     0.895027      0.18253592
     0.895120      0.18236920
     0.895213      0.18241211
     0.895306      0.18305628
     0.895400      0.18370076
     0.895493      0.18434491
     0.895586      0.18498998
     0.895679      0.18563474
     0.895773      0.18628042
     0.895866      0.18692578
     0.895959      0.18757206
     0.896052      0.18821802
     0.896145      0.18886492
     0.896239      0.18951210
     0.896332      0.19015897
     0.896425      0.19080676
     0.896518      0.19145425
     0.896612      0.19210263
     0.896705      0.19275072
     0.896798      0.19339974
     0.896891      0.19404904
     0.896984      0.19845867
     0.897078      0.20295566
     0.897171      0.20153385
     0.897264      0.19821019
     0.897357      0.19081743
     0.897451      0.18164186
     0.897544      0.17476205
     0.897637      0.17559117
     0.897730      0.17087581
     0.897823      0.15207682
     0.897917      0.17557920
     0.898010      0.17218011
     0.898103      0.16165974
     0.898196      0.18073999
     0.898289      0.16784556
     0.898383      0.17537303
     0.898476      0.14265230
     0.898569      0.16126613
     0.898662      0.16218546
     0.898756      0.16310613
     0.898849      0.16402635
     0.898942      0.16494789
     0.899035      0.16586897
     0.899128      0.16679142
     0.899222      0.16771429
     0.899315      0.16863667
     0.899408      0.16949605
     0.899501      0.16925194
     0.899594      0.16900739
     0.899688      0.16876303
     0.899781      0.16851823
     0.899874      0.16827357
     0.899967      0.16802849
     0.900061      0.16778329
     0.900154      0.16753824
     0.900247      0.16729275
     0.900340      0.16704742
     0.900433      0.16680167
     0.900527      0.15087771
     0.900620      0.23458770
     0.900713      0.23966573
     0.900806      0.20501048
     0.900900      0.17526634
     0.900993      0.17130653
     0.901086      0.19077023
     0.901179      0.19419584
     0.901272      0.18159836
     0.901366      0.20958985
     0.901459      0.15072404
     0.901552      0.14286542
     0.901645      0.15458510
     0.901739      0.12047281
     0.901832      0.15254281
     0.901925      0.15031777
     0.902018      0.15057327
     0.902111      0.16918958
     0.902205      0.18758876
     0.902298      0.14660975
     0.902391      0.12977151
     0.902484      0.13154313
     0.902578      0.17177229
     0.902671      0.19807972
     0.902764      0.17872546
     0.902857      0.14706837
     0.902950      0.16065608
     0.903044      0.17057880
